,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
337,3.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0
338,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0
339,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0
340,4.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0
341,5.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
342,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
343,5.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0
344,5.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
345,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,2.0,4.0,2.0,5.0,2.0,3.0,3.0
346,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
347,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0
348,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0
349,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
350,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
351,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,5.0,2.0,2.0,2.0,4.0,2.0
352,3.0,4.0,5.0,4.0,1.0,5.0,5.0,5.0,5.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,4.0,2.0
353,4.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0
354,4.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0
355,4.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0
356,2.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0
357,5.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0
358,2.0,2.0,4.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0
359,5.0,4.0,4.0,4.0,1.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0
360,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
361,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
362,3.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0
363,4.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0
364,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0
365,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0
366,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0
367,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0
368,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0
369,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0
370,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0
371,5.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0
372,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
373,4.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0
374,5.0,2.0,4.0,5.0,1.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,4.0,4.0
375,3.0,1.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0
376,5.0,5.0,1.0,3.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
377,1.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0
378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
379,5.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,2.0,5.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0
380,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0
381,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0
382,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0
383,4.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0
384,5.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0
385,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0
386,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0
387,4.0,5.0,5.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0
388,3.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0
389,3.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
390,4.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0
391,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0
392,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
393,3.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0
394,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
395,5.0,4.0,4.0,4.0,1.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0
396,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
397,4.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0
398,4.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0
399,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0
400,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0
401,2.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0
402,3.0,3.0,4.0,3.0,1.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0
403,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0
404,5.0,4.0,4.0,2.0,2.0,5.0,5.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0
405,5.0,5.0,4.0,2.0,4.0,5.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0
406,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
407,3.0,1.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0
408,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0
409,4.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0
410,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
411,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0
412,5.0,5.0,3.0,5.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0
413,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
414,3.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0
415,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
416,4.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0
417,5.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
418,3.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0
419,5.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0
420,4.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0
421,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0,3.0
422,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0
423,4.0,1.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0
424,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0
425,5.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
426,4.0,5.0,3.0,4.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0
427,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
428,4.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0
429,4.0,4.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,1.0
430,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0
431,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0
432,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0
433,4.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0
434,5.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0
435,4.0,4.0,5.0,4.0,1.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,5.0,4.0
436,5.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0
437,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0
438,5.0,2.0,3.0,5.0,1.0,2.0,5.0,4.0,2.0,4.0,3.0,2.0,2.0,1.0,4.0,5.0,5.0,1.0,5.0,3.0
439,4.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0
440,5.0,5.0,4.0,4.0,2.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0
441,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0
442,5.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
443,4.0,4.0,5.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0
444,5.0,5.0,3.0,5.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
445,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0
446,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0
447,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0
448,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
449,4.0,4.0,4.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
450,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
451,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0
452,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
453,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
454,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
455,4.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0
456,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,2.0,5.0,4.0
457,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0
458,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,3.0,1.0,2.0,1.0,1.0,4.0
459,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0
460,4.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
461,4.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0
462,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,5.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0
463,3.0,2.0,5.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
464,5.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
465,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0
466,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
467,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0
468,4.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0
469,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0
470,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
471,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,3.0,4.0,4.0
472,4.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
473,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
474,5.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0
475,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0
476,5.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0
477,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
478,5.0,4.0,5.0,2.0,1.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,5.0,2.0,3.0,4.0,5.0,3.0,4.0,2.0
479,5.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
480,3.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
481,3.0,2.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0
482,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
483,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0
484,4.0,4.0,4.0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,5.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0
485,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
486,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
487,3.0,2.0,5.0,1.0,2.0,4.0,2.0,1.0,3.0,5.0,2.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0
488,4.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0
489,5.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
490,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0
491,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
492,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,3.0
493,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0
494,4.0,4.0,4.0,5.0,2.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,3.0,5.0
495,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0
496,5.0,5.0,3.0,3.0,5.0,5.0,5.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,3.0,5.0,3.0,3.0
497,5.0,2.0,5.0,4.0,2.0,5.0,5.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0
498,4.0,1.0,2.0,2.0,3.0,4.0,4.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
499,4.0,4.0,4.0,5.0,1.0,5.0,4.0,4.0,1.0,3.0,1.0,4.0,1.0,4.0,3.0,2.0,1.0,1.0,4.0,3.0
500,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0
501,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,4.0,1.0
502,3.0,4.0,1.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0
503,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
504,4.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0
505,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
506,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0
