,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
338,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0
339,4.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0
340,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
341,5.0,5.0,4.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0
342,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0
343,5.0,4.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0
344,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
345,4.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0,2.0
346,5.0,4.0,5.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0
347,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0
348,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0
349,5.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,1.0,5.0,5.0
350,5.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
351,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
352,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0
353,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0
354,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0
355,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
356,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
357,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
358,4.0,5.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0
359,3.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0
360,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
361,5.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0
362,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0
363,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0
364,3.0,2.0,4.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0
365,2.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0
366,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0
367,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0
368,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,5.0,3.0
369,4.0,4.0,4.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,2.0,2.0,1.0,4.0,4.0,2.0,4.0,3.0
370,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
371,3.0,2.0,5.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
372,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0
373,4.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
374,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
375,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0
376,2.0,2.0,1.0,1.0,5.0,5.0,4.0,1.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0
377,4.0,4.0,5.0,3.0,1.0,5.0,4.0,4.0,3.0,4.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0
378,3.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,3.0,1.0
379,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0
380,5.0,3.0,5.0,2.0,1.0,5.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,5.0,4.0,1.0,3.0,3.0
381,5.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0
382,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
383,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
384,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0
385,5.0,3.0,5.0,3.0,2.0,5.0,5.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0
386,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0
387,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0
388,5.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0
389,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0
390,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0
391,4.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0
392,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0
393,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
394,4.0,3.0,5.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,5.0,2.0,5.0
395,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0
396,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0
397,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
398,5.0,5.0,2.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
399,5.0,5.0,5.0,3.0,3.0,5.0,5.0,3.0,5.0,5.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0
400,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0
401,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
402,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0
403,3.0,1.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0
404,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
405,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
406,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0
407,4.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
408,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
409,4.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0
410,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0
411,5.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0
412,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
413,4.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0
414,4.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0
415,5.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0
416,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0
417,4.0,4.0,4.0,4.0,2.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0
418,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,1.0,4.0,2.0,4.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,2.0
419,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
420,4.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0
421,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0
422,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
423,2.0,2.0,5.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0
424,4.0,4.0,5.0,5.0,1.0,1.0,5.0,4.0,1.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,1.0,5.0,4.0
425,5.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
426,4.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0
427,5.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,2.0,2.0,1.0,4.0,2.0
428,5.0,4.0,4.0,5.0,2.0,5.0,5.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0
429,5.0,5.0,4.0,3.0,1.0,5.0,5.0,5.0,4.0,4.0,3.0,2.0,3.0,1.0,5.0,4.0,4.0,2.0,5.0,4.0
430,4.0,5.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0
431,4.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0
432,4.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0
433,3.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0
434,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0
435,3.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0
436,5.0,4.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0
437,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0
438,3.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,5.0,3.0,3.0,3.0
439,4.0,5.0,5.0,4.0,2.0,5.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,4.0
440,4.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0
441,4.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0
442,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0
443,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
444,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
445,4.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0
446,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0
447,4.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0
448,4.0,2.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0
449,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0
450,4.0,4.0,5.0,3.0,1.0,4.0,3.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0
451,5.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
452,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0
453,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0
454,4.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0
455,5.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
456,3.0,1.0,5.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0
457,4.0,5.0,5.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0
458,4.0,3.0,3.0,1.0,4.0,4.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,5.0,2.0,5.0,4.0,2.0,2.0,2.0
459,5.0,5.0,4.0,4.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0
460,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
461,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
462,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0
463,3.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0
464,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0
465,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0
466,4.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0
467,4.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0
468,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0
469,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
470,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0
471,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0
472,4.0,2.0,5.0,3.0,2.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,2.0,3.0,2.0,4.0,4.0
473,4.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0
474,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
475,5.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,2.0,4.0,5.0,2.0,3.0,5.0,2.0
476,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0
477,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0
478,1.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0
479,3.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0
480,4.0,4.0,4.0,2.0,4.0,5.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0
481,2.0,2.0,5.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
482,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
483,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
484,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,5.0,2.0,2.0
485,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0
486,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0
487,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
488,5.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
489,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0
490,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
491,4.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0
492,5.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0
493,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
494,3.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0
495,2.0,3.0,5.0,1.0,3.0,3.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0
496,5.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
497,5.0,5.0,2.0,4.0,2.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0
498,4.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
499,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0
500,4.0,2.0,3.0,1.0,2.0,5.0,3.0,1.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
501,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0
502,4.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
503,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0
504,4.0,4.0,5.0,4.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0,4.0,4.0,5.0
505,5.0,5.0,5.0,5.0,2.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
506,4.0,4.0,5.0,3.0,2.0,5.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0
507,2.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,5.0,2.0,2.0,4.0,4.0,3.0
